points,pos,min,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,comment,player.id,player.firstname,player.lastname,team.id,team.name,team.nickname,team.code,team.logo,game.id
10,PG,28,3,7,42.9,2,2,100.0,2,4,50.0,1,1,2,6,5,0,1,1,+15,,114,Mike,Conley,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,12971
15,PG,33,4,11,36.4,3,4,75.0,4,9,44.4,1,3,4,7,2,1,1,0,+3,,114,Mike,Conley,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,12991
5,PG,29,2,6,33.3,1,1,100.0,0,1,0,0,2,2,5,1,1,0,1,-10,,114,Mike,Conley,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,12999
7,PG,26,3,5,60.0,0,0,0,1,3,33.3,0,0,0,9,1,1,0,0,-14,,114,Mike,Conley,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13019
8,PG,25,3,8,37.5,0,0,0,2,5,40.0,0,2,2,5,3,0,0,0,+13,,114,Mike,Conley,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13033
9,PG,32,3,7,42.9,0,0,0,3,6,50.0,0,1,1,7,1,0,2,0,-1,,114,Mike,Conley,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13049
11,PG,31,3,8,37.5,2,2,100.0,3,6,50.0,0,3,3,10,3,2,1,0,+23,,114,Mike,Conley,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13061
9,PG,20,3,7,42.9,0,0,0,3,5,60.0,0,4,4,10,1,0,0,0,+35,,114,Mike,Conley,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13086
6,PG,32,2,7,28.6,0,0,0,2,6,33.3,1,1,2,5,2,1,2,0,-4,,114,Mike,Conley,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13101
8,PG,29,3,8,37.5,0,1,0,2,6,33.3,0,3,3,7,0,1,1,1,+20,,114,Mike,Conley,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13117
17,PG,30,7,11,63.6,0,0,0,3,6,50.0,2,2,4,10,1,2,0,0,+11,,114,Mike,Conley,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13130
3,PG,29,1,11,9.1,0,0,0,1,9,11.1,0,3,3,4,3,0,3,1,-22,,114,Mike,Conley,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13147
10,PG,33,3,6,50.0,2,2,100.0,2,4,50.0,0,2,2,4,1,2,1,1,+1,,114,Mike,Conley,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13177
10,PG,25,4,6,66.7,0,0,0,2,3,66.7,0,4,4,3,2,1,1,1,+25,,114,Mike,Conley,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13228
4,PG,28,1,9,11.1,1,1,100.0,1,6,16.7,0,5,5,9,3,3,1,0,-13,,114,Mike,Conley,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13242
8,PG,25,2,6,33.3,3,4,75.0,1,2,50.0,0,3,3,9,2,1,2,0,+17,,114,Mike,Conley,22,Minnesota Timberwolves,Timberwolves,MIN,https://upload.wikimedia.org/wikipedia/fr/thumb/d/d9/Timberwolves_du_Minnesota_logo_2017.png/200px-Timberwolves_du_Minnesota_logo_2017.png,13257
